day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d
106 17   457.9 0.000E+00  96 0.137E-01 0.135E-01 -.879E-04 0.352E+03   0.099 0.361E+02 0.101E-02

106 17   915.7 0.000E+00  97 0.568E-02 0.561E-02 -.203E-04 0.206E+03   0.181 0.115E+03 0.101E-02

106 17   915.7 0.000E+00  96 0.135E-01 0.132E-01 -.842E-04 0.351E+03   0.099 0.364E+02 0.101E-02

106 17  1490.0 0.000E+00  97 0.560E-02 0.556E-02 -.198E-04 0.206E+03   0.180 0.115E+03 0.101E-02

106 17  1490.0 0.000E+00  96 0.132E-01 0.131E-01 -.831E-04 0.350E+03   0.099 0.367E+02 0.101E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

106 18     0.0 0.000E+00  97 0.555E-02 0.551E-02 -.192E-04 0.206E+03   0.180 0.115E+03 0.101E-02

106 18     0.0 0.000E+00  96 0.131E-01 0.130E-01 -.816E-04 0.349E+03   0.099 0.369E+02 0.101E-02

106 18   310.0 0.000E+00  97 0.550E-02 0.545E-02 -.186E-04 0.205E+03   0.180 0.115E+03 0.101E-02

106 18   310.0 0.000E+00  96 0.130E-01 0.129E-01 -.800E-04 0.348E+03   0.099 0.371E+02 0.101E-02

106 18   620.0 0.000E+00  97 0.544E-02 0.534E-02 -.175E-04 0.205E+03   0.180 0.115E+03 0.101E-02

106 18   620.0 0.000E+00  96 0.129E-01 0.128E-01 -.774E-04 0.348E+03   0.099 0.373E+02 0.101E-02

106 18  1085.0 0.000E+00  97 0.531E-02 0.518E-02 -.160E-04 0.205E+03   0.179 0.115E+03 0.101E-02

106 18  1085.0 0.000E+00  96 0.128E-01 0.126E-01 -.748E-04 0.347E+03   0.099 0.376E+02 0.101E-02

106 18  1550.1 0.000E+00  97 0.512E-02 0.497E-02 -.141E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18  1550.1 0.000E+00  96 0.126E-01 0.125E-01 -.735E-04 0.346E+03   0.099 0.378E+02 0.101E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

106 18     0.0 0.000E+00  97 0.491E-02 0.453E-02 -.107E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     0.0 0.000E+00  96 0.125E-01 0.123E-01 -.714E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     0.0 0.000E+00  97 0.491E-02 0.491E-02 -.136E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     0.0 0.000E+00  96 0.125E-01 0.125E-01 -.738E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     0.1 0.000E+00  97 0.491E-02 0.491E-02 -.136E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     0.1 0.000E+00  96 0.125E-01 0.125E-01 -.738E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     0.2 0.000E+00  97 0.491E-02 0.491E-02 -.136E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     0.2 0.000E+00  96 0.125E-01 0.125E-01 -.738E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     0.4 0.000E+00  97 0.491E-02 0.491E-02 -.136E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     0.4 0.000E+00  96 0.125E-01 0.125E-01 -.738E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     0.5 0.000E+00  97 0.491E-02 0.491E-02 -.136E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     0.5 0.000E+00  96 0.125E-01 0.125E-01 -.738E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     0.7 0.000E+00  97 0.491E-02 0.491E-02 -.136E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     0.7 0.000E+00  96 0.125E-01 0.125E-01 -.738E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     1.0 0.000E+00  97 0.491E-02 0.491E-02 -.136E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     1.0 0.000E+00  96 0.125E-01 0.125E-01 -.738E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     1.3 0.000E+00  97 0.491E-02 0.491E-02 -.136E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     1.3 0.000E+00  96 0.125E-01 0.125E-01 -.738E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     1.6 0.000E+00  97 0.491E-02 0.491E-02 -.136E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     1.6 0.000E+00  96 0.125E-01 0.125E-01 -.738E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     2.1 0.000E+00  97 0.491E-02 0.491E-02 -.136E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     2.1 0.000E+00  96 0.125E-01 0.125E-01 -.737E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     2.6 0.000E+00  97 0.491E-02 0.490E-02 -.136E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     2.6 0.000E+00  96 0.125E-01 0.125E-01 -.737E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     3.4 0.000E+00  97 0.490E-02 0.490E-02 -.135E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     3.4 0.000E+00  96 0.125E-01 0.125E-01 -.737E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     4.2 0.000E+00  97 0.490E-02 0.490E-02 -.135E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     4.2 0.000E+00  96 0.125E-01 0.125E-01 -.737E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     5.3 0.000E+00  97 0.490E-02 0.490E-02 -.135E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     5.3 0.000E+00  96 0.125E-01 0.125E-01 -.737E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     6.4 0.000E+00  97 0.490E-02 0.489E-02 -.135E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     6.4 0.000E+00  96 0.125E-01 0.125E-01 -.737E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     8.1 0.000E+00  97 0.489E-02 0.489E-02 -.134E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     8.1 0.000E+00  96 0.125E-01 0.125E-01 -.737E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18     9.9 0.000E+00  97 0.489E-02 0.489E-02 -.134E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18     9.9 0.000E+00  96 0.125E-01 0.125E-01 -.737E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18    12.4 0.000E+00  97 0.489E-02 0.488E-02 -.134E-04 0.205E+03   0.178 0.115E+03 0.101E-02

106 18    12.4 0.000E+00  96 0.125E-01 0.125E-01 -.736E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18    15.0 0.000E+00  97 0.488E-02 0.487E-02 -.133E-04 0.205E+03   0.177 0.115E+03 0.101E-02

106 18    15.0 0.000E+00  96 0.125E-01 0.125E-01 -.736E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18    18.8 0.000E+00  97 0.487E-02 0.486E-02 -.132E-04 0.205E+03   0.177 0.115E+03 0.101E-02

106 18    18.8 0.000E+00  96 0.125E-01 0.125E-01 -.736E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18    22.7 0.000E+00  97 0.486E-02 0.485E-02 -.131E-04 0.205E+03   0.177 0.115E+03 0.101E-02

106 18    22.7 0.000E+00  96 0.125E-01 0.125E-01 -.735E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18    28.4 0.000E+00  97 0.485E-02 0.484E-02 -.130E-04 0.205E+03   0.177 0.115E+03 0.101E-02

106 18    28.4 0.000E+00  96 0.125E-01 0.125E-01 -.735E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18    34.2 0.000E+00  97 0.484E-02 0.482E-02 -.128E-04 0.205E+03   0.177 0.115E+03 0.101E-02

106 18    34.2 0.000E+00  96 0.125E-01 0.125E-01 -.734E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18    42.8 0.000E+00  97 0.481E-02 0.479E-02 -.127E-04 0.205E+03   0.177 0.115E+03 0.101E-02

106 18    42.8 0.000E+00  96 0.125E-01 0.125E-01 -.733E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18    51.5 0.000E+00  97 0.479E-02 0.476E-02 -.124E-04 0.205E+03   0.177 0.115E+03 0.101E-02

106 18    51.5 0.000E+00  96 0.125E-01 0.124E-01 -.732E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18    64.5 0.000E+00  97 0.476E-02 0.472E-02 -.121E-04 0.205E+03   0.177 0.115E+03 0.101E-02

106 18    64.5 0.000E+00  96 0.124E-01 0.124E-01 -.731E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18    77.4 0.000E+00  97 0.472E-02 0.465E-02 -.116E-04 0.205E+03   0.177 0.115E+03 0.101E-02

106 18    77.4 0.000E+00  96 0.124E-01 0.124E-01 -.729E-04 0.345E+03   0.100 0.380E+02 0.101E-02

106 18    96.9 0.000E+00  97 0.465E-02 0.457E-02 -.110E-04 0.205E+03   0.177 0.115E+03 0.101E-02

106 18    96.9 0.000E+00  96 0.124E-01 0.124E-01 -.728E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   116.4 0.000E+00  97 0.457E-02 0.443E-02 -.999E-05 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   116.4 0.000E+00  96 0.124E-01 0.124E-01 -.725E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   116.4 0.000E+00  97 0.457E-02 0.457E-02 -.109E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   116.4 0.000E+00  96 0.124E-01 0.124E-01 -.728E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   116.5 0.000E+00  97 0.457E-02 0.457E-02 -.109E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   116.5 0.000E+00  96 0.124E-01 0.124E-01 -.728E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   116.6 0.000E+00  97 0.457E-02 0.456E-02 -.109E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   116.6 0.000E+00  96 0.124E-01 0.124E-01 -.728E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   116.7 0.000E+00  97 0.456E-02 0.456E-02 -.109E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   116.7 0.000E+00  96 0.124E-01 0.124E-01 -.728E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   116.9 0.000E+00  97 0.456E-02 0.456E-02 -.109E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   116.9 0.000E+00  96 0.124E-01 0.124E-01 -.728E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   117.1 0.000E+00  97 0.456E-02 0.456E-02 -.109E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   117.1 0.000E+00  96 0.124E-01 0.124E-01 -.728E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   117.3 0.000E+00  97 0.456E-02 0.456E-02 -.109E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   117.3 0.000E+00  96 0.124E-01 0.124E-01 -.728E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   117.7 0.000E+00  97 0.456E-02 0.456E-02 -.109E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   117.7 0.000E+00  96 0.124E-01 0.124E-01 -.728E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   118.0 0.000E+00  97 0.456E-02 0.456E-02 -.109E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   118.0 0.000E+00  96 0.124E-01 0.124E-01 -.728E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   118.5 0.000E+00  97 0.456E-02 0.455E-02 -.108E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   118.5 0.000E+00  96 0.124E-01 0.124E-01 -.727E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   119.0 0.000E+00  97 0.455E-02 0.455E-02 -.108E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   119.0 0.000E+00  96 0.124E-01 0.124E-01 -.727E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   119.8 0.000E+00  97 0.455E-02 0.455E-02 -.108E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   119.8 0.000E+00  96 0.124E-01 0.124E-01 -.727E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   120.5 0.000E+00  97 0.455E-02 0.454E-02 -.108E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   120.5 0.000E+00  96 0.124E-01 0.124E-01 -.727E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   121.7 0.000E+00  97 0.454E-02 0.453E-02 -.107E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   121.7 0.000E+00  96 0.124E-01 0.124E-01 -.727E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   122.8 0.000E+00  97 0.453E-02 0.453E-02 -.106E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   122.8 0.000E+00  96 0.124E-01 0.124E-01 -.727E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   124.5 0.000E+00  97 0.453E-02 0.452E-02 -.106E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   124.5 0.000E+00  96 0.124E-01 0.124E-01 -.727E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   126.2 0.000E+00  97 0.452E-02 0.450E-02 -.105E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   126.2 0.000E+00  96 0.124E-01 0.124E-01 -.727E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   128.8 0.000E+00  97 0.450E-02 0.449E-02 -.104E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   128.8 0.000E+00  96 0.124E-01 0.124E-01 -.726E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   131.3 0.000E+00  97 0.449E-02 0.447E-02 -.103E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   131.3 0.000E+00  96 0.124E-01 0.124E-01 -.726E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   135.2 0.000E+00  97 0.447E-02 0.445E-02 -.101E-04 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   135.2 0.000E+00  96 0.124E-01 0.124E-01 -.725E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   139.0 0.000E+00  97 0.445E-02 0.441E-02 -.987E-05 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   139.0 0.000E+00  96 0.124E-01 0.124E-01 -.725E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   144.8 0.000E+00  97 0.441E-02 0.438E-02 -.964E-05 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   144.8 0.000E+00  96 0.124E-01 0.124E-01 -.724E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   150.6 0.000E+00  97 0.438E-02 0.432E-02 -.928E-05 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   150.6 0.000E+00  96 0.124E-01 0.124E-01 -.723E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   159.2 0.000E+00  97 0.432E-02 0.427E-02 -.891E-05 0.205E+03   0.176 0.115E+03 0.101E-02

106 18   159.2 0.000E+00  96 0.124E-01 0.124E-01 -.722E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   167.9 0.000E+00  97 0.426E-02 0.418E-02 -.836E-05 0.205E+03   0.175 0.115E+03 0.101E-02

106 18   167.9 0.000E+00  96 0.124E-01 0.124E-01 -.721E-04 0.345E+03   0.099 0.380E+02 0.101E-02

106 18   180.8 0.000E+00  97 0.417E-02 0.408E-02 -.779E-05 0.205E+03   0.175 0.115E+03 0.101E-02

106 18   180.8 0.000E+00  96 0.124E-01 0.124E-01 -.719E-04 0.345E+03   0.099 0.381E+02 0.101E-02

106 18   193.8 0.000E+00  97 0.408E-02 0.393E-02 -.697E-05 0.205E+03   0.175 0.115E+03 0.101E-02

106 18   193.8 0.000E+00  96 0.124E-01 0.124E-01 -.717E-04 0.345E+03   0.099 0.381E+02 0.101E-02

106 18   213.3 0.000E+00  97 0.393E-02 0.377E-02 -.616E-05 0.205E+03   0.174 0.115E+03 0.101E-02

106 18   213.3 0.000E+00  96 0.124E-01 0.123E-01 -.715E-04 0.345E+03   0.099 0.381E+02 0.101E-02

106 18   232.7 0.000E+00  97 0.377E-02 0.354E-02 -.507E-05 0.205E+03   0.173 0.114E+03 0.101E-02

106 18   232.7 0.000E+00  96 0.123E-01 0.123E-01 -.711E-04 0.345E+03   0.099 0.381E+02 0.101E-02

106 18   261.9 0.000E+00  97 0.353E-02 0.329E-02 -.409E-05 0.205E+03   0.172 0.114E+03 0.101E-02

106 18   261.9 0.000E+00  96 0.123E-01 0.123E-01 -.707E-04 0.345E+03   0.099 0.381E+02 0.101E-02

106 18   291.1 0.000E+00  97 0.329E-02 0.293E-02 -.288E-05 0.205E+03   0.172 0.114E+03 0.101E-02

106 18   291.1 0.000E+00  96 0.123E-01 0.122E-01 -.701E-04 0.345E+03   0.099 0.381E+02 0.101E-02

106 18   334.9 0.000E+00  97 0.293E-02 0.257E-02 -.194E-05 0.205E+03   0.170 0.114E+03 0.101E-02

106 18   334.9 0.000E+00  96 0.122E-01 0.122E-01 -.694E-04 0.345E+03   0.099 0.381E+02 0.101E-02

106 18   378.7 0.000E+00  97 0.257E-02 0.205E-02 -.974E-06 0.205E+03   0.169 0.114E+03 0.101E-02

106 18   378.7 0.000E+00  96 0.122E-01 0.122E-01 -.685E-04 0.344E+03   0.099 0.382E+02 0.101E-02

106 18   444.4 0.000E+00  97 0.204E-02 0.152E-02 -.400E-06 0.205E+03   0.167 0.113E+03 0.101E-02

106 18   444.4 0.000E+00  96 0.122E-01 0.121E-01 -.675E-04 0.344E+03   0.099 0.382E+02 0.101E-02

106 18   510.1 0.000E+00  97 0.152E-02 0.745E-03 -.467E-07 0.205E+03   0.165 0.113E+03 0.101E-02

106 18   510.1 0.000E+00  96 0.121E-01 0.120E-01 -.662E-04 0.344E+03   0.099 0.382E+02 0.101E-02

106 18   510.1 0.000E+00  95 0.179E-04 0.266E-03 -.110E-08 0.285E+03   0.101 0.585E+02 0.101E-02

106 18   608.6 0.000E+00  97 0.742E-03 -.331E-04 0.000E+00 0.205E+03   0.162 0.112E+03 0.101E-02

106 18   608.6 0.000E+00  96 0.120E-01 0.119E-01 -.649E-04 0.344E+03   0.099 0.383E+02 0.101E-02

106 18   608.6 0.000E+00  95 0.265E-03 0.507E-03 -.762E-08 0.285E+03   0.102 0.585E+02 0.101E-02

106 18   707.1 0.000E+00  96 0.119E-01 0.118E-01 -.632E-04 0.344E+03   0.099 0.383E+02 0.101E-02

106 18   707.1 0.000E+00  95 0.507E-03 0.859E-03 -.370E-07 0.285E+03   0.102 0.585E+02 0.101E-02

106 18   854.9 0.000E+00  96 0.118E-01 0.117E-01 -.618E-04 0.343E+03   0.099 0.384E+02 0.101E-02

106 18   854.9 0.000E+00  95 0.858E-03 0.120E-02 -.101E-06 0.286E+03   0.103 0.585E+02 0.101E-02

106 18  1002.7 0.000E+00  96 0.117E-01 0.116E-01 -.598E-04 0.343E+03   0.099 0.385E+02 0.101E-02

106 18  1002.7 0.000E+00  95 0.120E-02 0.169E-02 -.283E-06 0.286E+03   0.104 0.584E+02 0.101E-02

106 18  1224.4 0.000E+00  96 0.116E-01 0.115E-01 -.583E-04 0.343E+03   0.099 0.386E+02 0.101E-02

106 18  1224.4 0.000E+00  95 0.169E-02 0.216E-02 -.592E-06 0.286E+03   0.105 0.584E+02 0.101E-02

106 18  1446.1 0.000E+00  96 0.115E-01 0.113E-01 -.562E-04 0.342E+03   0.099 0.388E+02 0.101E-02

106 18  1446.1 0.000E+00  95 0.216E-02 0.284E-02 -.133E-05 0.287E+03   0.106 0.583E+02 0.101E-02

106 18  1778.6 0.000E+00  96 0.113E-01 0.113E-01 -.564E-04 0.342E+03   0.099 0.389E+02 0.101E-02

106 18  1778.6 0.000E+00  95 0.284E-02 0.288E-02 -.139E-05 0.287E+03   0.107 0.583E+02 0.101E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

106 19     0.0 0.000E+00  96 0.113E-01 0.113E-01 -.563E-04 0.342E+03   0.099 0.389E+02 0.101E-02

106 19     0.0 0.000E+00  95 0.288E-02 0.292E-02 -.146E-05 0.287E+03   0.107 0.583E+02 0.101E-02

106 19    21.4 0.000E+00  96 0.113E-01 0.113E-01 -.562E-04 0.342E+03   0.099 0.390E+02 0.101E-02

106 19    21.4 0.000E+00  95 0.292E-02 0.297E-02 -.152E-05 0.287E+03   0.107 0.583E+02 0.101E-02

106 19    42.8 0.000E+00  96 0.113E-01 0.113E-01 -.560E-04 0.341E+03   0.099 0.390E+02 0.101E-02

106 19    42.8 0.000E+00  95 0.297E-02 0.303E-02 -.162E-05 0.288E+03   0.107 0.583E+02 0.101E-02

106 19    74.9 0.000E+00  96 0.113E-01 0.113E-01 -.558E-04 0.341E+03   0.099 0.390E+02 0.101E-02

106 19    74.9 0.000E+00  95 0.303E-02 0.309E-02 -.172E-05 0.288E+03   0.107 0.583E+02 0.101E-02

106 19   107.0 0.000E+00  96 0.113E-01 0.112E-01 -.555E-04 0.341E+03   0.099 0.390E+02 0.101E-02

106 19   107.0 0.000E+00  95 0.309E-02 0.318E-02 -.188E-05 0.288E+03   0.108 0.583E+02 0.101E-02

106 19   155.1 0.000E+00  96 0.112E-01 0.112E-01 -.553E-04 0.341E+03   0.099 0.390E+02 0.101E-02

106 19   155.1 0.000E+00  95 0.318E-02 0.327E-02 -.204E-05 0.288E+03   0.108 0.582E+02 0.101E-02

106 19   203.3 0.000E+00  96 0.112E-01 0.112E-01 -.548E-04 0.341E+03   0.099 0.391E+02 0.101E-02

106 19   203.3 0.000E+00  95 0.327E-02 0.341E-02 -.230E-05 0.288E+03   0.108 0.582E+02 0.101E-02

106 19   275.5 0.000E+00  96 0.112E-01 0.112E-01 -.544E-04 0.341E+03   0.099 0.391E+02 0.101E-02

106 19   275.5 0.000E+00  95 0.341E-02 0.354E-02 -.258E-05 0.288E+03   0.108 0.582E+02 0.101E-02

106 19   347.7 0.000E+00  96 0.112E-01 0.111E-01 -.537E-04 0.341E+03   0.099 0.391E+02 0.101E-02

106 19   347.7 0.000E+00  95 0.354E-02 0.373E-02 -.302E-05 0.288E+03   0.108 0.582E+02 0.101E-02

106 19   456.1 0.000E+00  96 0.111E-01 0.111E-01 -.530E-04 0.341E+03   0.099 0.392E+02 0.101E-02

106 19   456.1 0.000E+00  95 0.373E-02 0.392E-02 -.349E-05 0.288E+03   0.109 0.582E+02 0.101E-02

106 19   564.4 0.000E+00  96 0.111E-01 0.110E-01 -.520E-04 0.341E+03   0.099 0.392E+02 0.101E-02

106 19   564.4 0.000E+00  95 0.392E-02 0.418E-02 -.425E-05 0.288E+03   0.109 0.582E+02 0.101E-02

106 19   726.9 0.000E+00  96 0.110E-01 0.109E-01 -.509E-04 0.340E+03   0.099 0.393E+02 0.101E-02

106 19   726.9 0.000E+00  95 0.418E-02 0.443E-02 -.505E-05 0.289E+03   0.110 0.581E+02 0.101E-02

106 19   889.4 0.000E+00  96 0.109E-01 0.108E-01 -.492E-04 0.340E+03   0.099 0.394E+02 0.101E-02

106 19   889.4 0.000E+00  95 0.443E-02 0.477E-02 -.632E-05 0.289E+03   0.110 0.581E+02 0.101E-02

106 19  1133.2 0.000E+00  96 0.108E-01 0.106E-01 -.475E-04 0.340E+03   0.099 0.395E+02 0.101E-02

106 19  1133.2 0.000E+00  95 0.477E-02 0.508E-02 -.761E-05 0.289E+03   0.111 0.581E+02 0.101E-02

106 19  1377.0 0.000E+00  96 0.106E-01 0.104E-01 -.448E-04 0.339E+03   0.099 0.396E+02 0.101E-02

106 19  1377.0 0.000E+00  95 0.508E-02 0.547E-02 -.948E-05 0.290E+03   0.111 0.580E+02 0.101E-02

106 19  1742.6 0.000E+00  96 0.104E-01 0.104E-01 -.444E-04 0.339E+03   0.099 0.398E+02 0.101E-02

106 19  1742.6 0.000E+00  95 0.547E-02 0.553E-02 -.978E-05 0.290E+03   0.112 0.579E+02 0.101E-02

day hour dtsum  rainrate node    sso       ss         u        bw        fl      ak        d

106 19     0.0 0.000E+00  96 0.104E-01 0.103E-01 -.440E-04 0.339E+03   0.098 0.398E+02 0.101E-02

106 19     0.0 0.000E+00  95 0.553E-02 0.558E-02 -.101E-04 0.290E+03   0.112 0.579E+02 0.101E-02

106 19    57.4 0.000E+00  96 0.103E-01 0.103E-01 -.435E-04 0.338E+03   0.098 0.398E+02 0.101E-02

106 19    57.4 0.000E+00  95 0.558E-02 0.563E-02 -.103E-04 0.290E+03   0.112 0.579E+02 0.101E-02

106 19   114.8 0.000E+00  96 0.103E-01 0.102E-01 -.428E-04 0.338E+03   0.098 0.398E+02 0.101E-02

106 19   114.8 0.000E+00  95 0.563E-02 0.570E-02 -.107E-04 0.290E+03   0.112 0.579E+02 0.101E-02

106 19   200.9 0.000E+00  96 0.102E-01 0.102E-01 -.421E-04 0.338E+03   0.098 0.399E+02 0.101E-02

106 19   200.9 0.000E+00  95 0.570E-02 0.577E-02 -.111E-04 0.290E+03   0.113 0.579E+02 0.101E-02

106 19   287.1 0.000E+00  96 0.102E-01 0.101E-01 -.409E-04 0.338E+03   0.098 0.399E+02 0.101E-02

106 19   287.1 0.000E+00  95 0.577E-02 0.586E-02 -.116E-04 0.290E+03   0.113 0.579E+02 0.101E-02

106 19   416.2 0.000E+00  96 0.101E-01 0.993E-02 -.391E-04 0.338E+03   0.098 0.399E+02 0.101E-02

106 19   416.2 0.000E+00  95 0.586E-02 0.594E-02 -.121E-04 0.291E+03   0.113 0.578E+02 0.101E-02

106 19   416.2 0.000E+00  96 0.101E-01 0.101E-01 -.409E-04 0.338E+03   0.098 0.399E+02 0.101E-02

106 19   416.2 0.000E+00  95 0.586E-02 0.586E-02 -.116E-04 0.291E+03   0.113 0.578E+02 0.101E-02

106 19   416.3 0.000E+00  96 0.101E-01 0.101E-01 -.409E-04 0.338E+03   0.098 0.399E+02 0.101E-02

106 19   416.3 0.000E+00  95 0.586E-02 0.586E-02 -.116E-04 0.291E+03   0.113 0.578E+02 0.101E-02

106 19   416.5 0.000E+00  96 0.101E-01 0.101E-01 -.409E-04 0.338E+03   0.098 0.399E+02 0.101E-02

106 19   416.5 0.000E+00  95 0.586E-02 0.586E-02 -.116E-04 0.291E+03   0.113 0.578E+02 0.101E-02

106 19   416.6 0.000E+00  96 0.101E-01 0.101E-01 -.409E-04 0.338E+03   0.098 0.399E+02 0.101E-02

106 19   416.6 0.000E+00  95 0.586E-02 0.586E-02 -.116E-04 0.291E+03   0.113 0.578E+02 0.101E-02

106 19   416.8 0.000E+00  96 0.101E-01 0.101E-01 -.409E-04 0.338E+03   0.098 0.399E+02 0.101E-02

106 19   416.8 0.000E+00  95 0.586E-02 0.586E-02 -.116E-04 0.291E+03   0.113 0.578E+02 0.101E-02

